fixture_id,p,q,minimal_crossing_number,tau_index,tau,channel,bandwidth,grid_size,vertex_count,edge_count,chromatic_number,odd_degree_vertex_count,odd_degree_vertex_fraction,neighbor_diagonal_sign_agreement,interior_four_spin_correlation,initial_diagonal_mismatch,effective_mode_count,polygon_length,mean_curvature,maximum_curvature,geometric_bending_energy,median_edge_length,spectral_dirichlet_energy,spectral_bending_energy
trefoil_T_2_3,2,3,3,1,0.0003,signed_turning,0.1,9,82,240,4,40,0.4878048598766327,0.5446428656578064,0.26530612244897955,0.0,38,15.758882529349439,0.8280136681130406,1.1640204011203408,16.082165270673453,0.0238924290156309,8.079712432876093,197.4790976419885
trefoil_T_2_3,2,3,3,1,0.0003,signed_turning,0.1,17,290,864,4,118,0.40689656138420105,0.7770833969116211,0.4311111111111111,0.0,38,15.758882529349439,0.8280136681130406,1.1640204011203408,16.082165270673453,0.0238924290156309,8.079712432876093,197.4790976419885
trefoil_T_2_3,2,3,3,1,0.0003,signed_turning,0.1,33,1090,3264,4,242,0.22201834619045258,0.8845765590667725,0.7419354838709679,0.0029296875,38,15.758882529349439,0.8280136681130406,1.1640204011203408,16.082165270673453,0.0238924290156309,8.079712432876093,197.4790976419885
trefoil_T_2_3,2,3,3,1,0.0003,signed_turning,0.1,65,4226,12672,4,516,0.12210127711296082,0.9417163133621216,0.8639455782312926,0.00244140625,38,15.758882529349439,0.8280136681130406,1.1640204011203408,16.082165270673453,0.0238924290156309,8.079712432876093,197.4790976419885
trefoil_T_2_3,2,3,3,1,0.0003,signed_turning,0.18,9,82,240,4,44,0.5365853309631348,0.598214328289032,0.1020408163265306,0.0,38,15.758882529349439,0.8280136681130406,1.1640204011203408,16.082165270673453,0.0238924290156309,8.079712432876093,197.4790976419885
trefoil_T_2_3,2,3,3,1,0.0003,signed_turning,0.18,17,290,864,4,102,0.35172414779663086,0.8041667342185974,0.5733333333333334,0.00390625,38,15.758882529349439,0.8280136681130406,1.1640204011203408,16.082165270673453,0.0238924290156309,8.079712432876093,197.4790976419885
trefoil_T_2_3,2,3,3,1,0.0003,signed_turning,0.18,33,1090,3264,4,212,0.19449540972709656,0.9037297964096069,0.8043704474505724,0.0009765625,38,15.758882529349439,0.8280136681130406,1.1640204011203408,16.082165270673453,0.0238924290156309,8.079712432876093,197.4790976419885
trefoil_T_2_3,2,3,3,1,0.0003,signed_turning,0.18,65,4226,12672,4,440,0.10411737114191055,0.9525049924850464,0.9022423784328547,0.0009765625,38,15.758882529349439,0.8280136681130406,1.1640204011203408,16.082165270673453,0.0238924290156309,8.079712432876093,197.4790976419885
trefoil_T_2_3,2,3,3,2,0.001,curvature_density,0.1,9,82,240,4,48,0.5853658318519592,0.5714285969734192,-0.061224489795918366,0.0,36,15.676713713000861,0.8347536506046449,1.1638818201792158,16.151084509901274,0.024086550265010682,7.902432875040279,183.79456087543713
trefoil_T_2_3,2,3,3,2,0.001,curvature_density,0.1,17,290,864,4,118,0.40689656138420105,0.7562500238418579,0.4311111111111111,0.0,36,15.676713713000861,0.8347536506046449,1.1638818201792158,16.151084509901274,0.024086550265010682,7.902432875040279,183.79456087543713
trefoil_T_2_3,2,3,3,2,0.001,curvature_density,0.1,33,1090,3264,4,278,0.2550458610057831,0.875,0.6670135275754423,0.0048828125,36,15.676713713000861,0.8347536506046449,1.1638818201792158,16.151084509901274,0.024086550265010682,7.902432875040279,183.79456087543713
trefoil_T_2_3,2,3,3,2,0.001,curvature_density,0.1,65,4226,12672,4,548,0.12967345118522644,0.9381200671195984,0.8478206097253718,0.0048828125,36,15.676713713000861,0.8347536506046449,1.1638818201792158,16.151084509901274,0.024086550265010682,7.902432875040279,183.79456087543713
trefoil_T_2_3,2,3,3,2,0.001,curvature_density,0.18,9,82,240,4,48,0.5853658318519592,0.6071428656578064,-0.061224489795918366,0.0,36,15.676713713000861,0.8347536506046449,1.1638818201792158,16.151084509901274,0.024086550265010682,7.902432875040279,183.79456087543713
trefoil_T_2_3,2,3,3,2,0.001,curvature_density,0.18,17,290,864,4,112,0.38620689511299133,0.8041667342185974,0.48444444444444446,0.00390625,36,15.676713713000861,0.8347536506046449,1.1638818201792158,16.151084509901274,0.024086550265010682,7.902432875040279,183.79456087543713
trefoil_T_2_3,2,3,3,2,0.001,curvature_density,0.18,33,1090,3264,4,222,0.2036697268486023,0.9072580337524414,0.7835587929240375,0.001953125,36,15.676713713000861,0.8347536506046449,1.1638818201792158,16.151084509901274,0.024086550265010682,7.902432875040279,183.79456087543713
