fixture_id,p,q,tau_index,tau,minimal_crossing_number,projection_crossings,below_minimal_crossing,first_nonzero_mode,leading_mode_rank,effective_mode_count,normalized_clearance,spectral_dirichlet_energy,spectral_bending_energy,polygon_length,mean_curvature,maximum_curvature,geometric_bending_energy,median_edge_length,cpu_transfer_seconds
cinquefoil_2_5,2,5,28,0.05729161825862411,5,5,False,2,2,8,3.162540533116172,3.0531493238826237,19.27583461656208,13.2489683376211,1.2697021589234274,2.513773331332296,25.57575533564549,0.02586970998135689,0.00013500000204658136
cinquefoil_2_5,2,5,29,0.07248407671437371,5,5,False,2,2,7,3.010524451013157,2.56008227019524,13.769522090862004,12.938286685834228,1.2252140628494084,2.5867641657166915,22.96726971229828,0.025384316856892235,0.00010940000356640667
cinquefoil_2_5,2,5,30,0.09170523606818065,5,5,False,2,2,6,2.9558738803242086,2.108901160299445,10.082590817464732,12.742417826172018,1.1721242660272326,2.5347446630868444,20.381670640097475,0.025094881218028654,9.499999578110874e-05
cinquefoil_2_5,2,5,31,0.11602341788059299,5,5,False,2,2,6,3.0003758284325426,1.6873808067593636,7.485962665017053,12.639797535755488,1.1223081684687497,2.3543514382210557,18.12793559590572,0.024922293723273054,0.0001173999989987351
cinquefoil_2_5,2,5,32,0.14679023874587108,5,5,False,2,2,5,2.0046122674964564,1.292619039708118,5.496691440127621,12.59569003035571,1.0828367115738664,2.1030170696863437,16.345087199487438,0.024805783370252993,0.00012260000221431255
cinquefoil_2_5,2,5,33,0.18571573381199297,5,5,False,2,2,5,0.9326122823651167,0.9324289525919557,3.8713285813595273,12.579266150326895,1.0534289852971401,1.842984190368948,14.995289834449615,0.02471559337113627,0.00010019999899668619
cinquefoil_2_5,2,5,34,0.23496340138146393,5,5,False,2,2,4,0.4079725170201473,0.6215707217428348,2.5419713614436805,12.572789414086012,1.0318993295135148,1.6090325316433596,14.004594101619011,0.024644626849963613,9.589999535819516e-05
cinquefoil_2_5,2,5,35,0.2972704512189358,5,5,False,2,2,3,0.3328162436750054,0.37446732267733385,1.5158155915764717,12.569487483399044,1.0169715227818454,1.4143973487616843,13.324168266848556,0.02459385704988263,0.00010489999840501696
cinquefoil_2_5,2,5,36,0.3760999400261539,5,5,False,2,2,3,0.4075519916731663,0.1982705877766855,0.7974179879855957,12.567596469039206,1.0077506574633865,1.2624016974666128,12.908460881528843,0.024562989049384108,0.00010119999933522195
cinquefoil_2_5,2,5,37,0.4758332498493084,5,5,False,2,2,3,0.1852082697959311,0.0890325821549344,0.3568503576350564,12.5666215166615,1.002945487569227,1.1517515377280299,12.693436152554927,0.024548054839669875,9.819999831961468e-05
cinquefoil_2_5,2,5,38,0.6020136074640411,5,5,False,2,2,3,0.16345302105620158,0.032407808090154575,0.1297055270507152,12.566215320103908,1.0009409705028256,1.0780635410629922,12.604073853381252,0.024542978262602037,9.599999611964449e-05
cinquefoil_2_5,2,5,39,0.7616541796661821,5,5,False,2,2,2,0.4763664102929668,0.009033222264234107,0.03613708664077852,12.566087633148666,1.0003106951630838,1.0344819125758604,12.57601713533174,0.02454225837838626,0.0001005000012810342
cinquefoil_2_5,2,5,40,0.9636278685571338,5,5,False,2,2,2,0.19078737940543566,0.0017950610356401693,0.007180354833054467,12.56605950710987,1.0001718528061743,1.0125197873556777,12.56983921962622,0.02454263179858066,0.00010280000424245372
cinquefoil_2_5,2,5,41,1.2191604718389941,5,5,False,2,2,2,0.05316959652757188,0.00023241442720184176,0.0009296588219098024,12.566055538736931,1.0001522629168234,1.003582222750936,12.568967627008865,0.02454293571881666,9.729999874252826e-05
cinquefoil_2_5,2,5,42,1.5424546182129775,5,5,False,2,2,2,0.010559349258558878,1.7499424788481537e-05,6.999770245950548e-05,12.566055217756887,1.0001506783945509,1.0008311751884211,12.56889712933776,0.024543047559173994,9.299999510403723e-05
cinquefoil_2_5,2,5,43,1.951479156519718,5,5,False,2,2,2,0.0013660014295824173,6.636314475709004e-07,2.654525792381478e-06,12.566055204797768,1.000150614421674,1.0002386272694608,12.568894283095233,0.02454307278928384,9.919999865815043e-05
cinquefoil_2_5,2,5,44,2.468967873261005,5,3,True,2,2,2,0.00010273644697975646,1.0567858862785313e-08,4.2271435451330235e-08,12.566055204578452,1.0001506133390157,1.0001572327699566,12.568894234926294,0.02454307628667514,0.00010119999933522195
cinquefoil_2_5,2,5,45,3.123683047717644,5,3,True,2,2,1,3.815835625948482e-06,5.614014171851036e-11,2.2456056687404285e-10,12.566055204577205,1.0001506133328675,1.0001508640158818,12.56889423465271,0.024543076560645843,9.940000018104911e-05
cinquefoil_2_5,2,5,46,3.9520140736829643,5,1,True,2,2,1,0.0,7.436297473564447e-14,2.9745189894257787e-13,12.566055204577204,1.0001506133328573,1.000150617327737,12.568894234652282,0.024543076571158933,9.220000356435776e-05
cinquefoil_2_5,2,5,47,5.0,5,0,True,2,2,1,0.0,1.699341702116635e-17,6.79736680846654e-17,12.566055204577204,1.0001506133328586,1.0001506137381555,12.568894234652316,0.024543076571429876,0.00010260000271955505
torus_knot_3_4,3,4,0,0.0,8,8,False,1,2,43,2.457622289913775,27.7803887661782,1361.2390495427323,22.440005025680684,0.8313100906072812,1.1006758924617628,21.191797591578283,0.0326150020572641,9.049999789567664e-05
torus_knot_3_4,3,4,1,0.0001,8,8,False,1,2,41,2.4572251353378265,27.511441339591048,1328.483097450246,22.408630637653523,0.8330211126283587,1.1001143960561315,21.22000777466211,0.03269480343987752,9.339999814983457e-05
torus_knot_3_4,3,4,2,0.0001265177680741505,8,8,False,1,2,40,2.457124505373189,27.44120880962582,1320.0418971113977,22.40039816105712,0.833472320053561,1.099987012040265,21.227406899266335,0.03271587867455738,0.00010449999535921961
torus_knot_3_4,3,4,3,0.0001600674563846453,8,8,False,1,2,40,2.457000040391983,27.352989244001883,1309.5038751600048,22.390033985796663,0.8340416876334029,1.0998379087207828,21.236719669754077,0.032742490479926806,9.439999848837033e-05
torus_knot_3_4,3,4,4,0.00020251377323091753,8,8,False,1,2,40,2.4568471673460692,27.242380259896798,1296.3926694631632,22.377002624859628,0.8347596756537535,1.0996677643762742,21.2484250323577,0.0327760754442557,9.680000221123919e-05
torus_knot_3_4,3,4,5,0.0002562159059345033,8,8,False,1,2,40,2.456661186844069,27.104017893635017,1280.1483546150753,22.36064345045545,0.8356643184141679,1.0994805837954116,21.263112412055463,0.03281843182414203,0.0001016000023810193
torus_knot_3_4,3,4,6,0.00032415864563929844,8,8,False,1,2,40,2.4564379298877066,26.931431242583287,1260.126337352785,22.340146652772624,0.8368029501210776,1.0992858716776612,21.281501688500626,0.03287180352553934,9.349999891128391e-05
torus_knot_3_4,3,4,7,0.0004101182834822349,8,8,False,1,2,39,2.4561750420932977,26.716911752119284,1235.6046667988899,22.31452742006025,0.8382342364957136,1.0993441963502477,21.30446347582085,0.03293897880474775,9.71000044955872e-05
torus_knot_3_4,3,4,8,0.000518872498725741,8,8,False,1,2,37,2.4558743736035487,26.451422281259376,1205.8042061116112,22.28259986248484,0.8400305168415928,1.0999591051161013,21.33303737138943,0.0330234026151941,0.00012970000534551218
torus_knot_3_4,3,4,9,0.0006564659045383825,8,8,False,1,2,37,2.455546306485831,26.12458241457129,1169.926715292684,22.24295320914464,0.8422804281173636,1.1012700818019436,21.368444297474696,0.033129297745491934,9.929999941959977e-05
torus_knot_3_4,3,4,10,0.0008305460105897448,8,8,False,1,2,36,2.4552174721507924,25.72477863001296,1127.21554761448,22.193934056089546,0.8450917273007862,1.103306447795553,21.41208698274309,0.033261782456489704,0.00011529999756021425
torus_knot_3_4,3,4,11,0.0010507882754270427,8,8,False,1,2,34,2.4549444029030196,25.23945791243043,1077.041593679795,22.13363980798634,0.8485941409955331,1.106188001551637,21.465530074556256,0.033426958134338734,0.00011539999832166359
torus_knot_3_4,3,4,12,0.0013294338732551514,8,8,False,1,2,34,2.454837566669336,24.655666130681844,1019.012573154868,22.059929665399643,0.8529419380035894,1.1100346517267714,21.53044862765482,0.03363191406386196,9.609999688109383e-05
torus_knot_3_4,3,4,13,0.0016819700644641483,8,8,False,1,2,33,2.455103468821349,23.960880951262908,953.0965179501688,21.970460122294597,0.8583157227618374,1.1149023022405473,21.60853145517567,0.03388454893275496,0.00011220000305911526
torus_knot_3_4,3,4,14,0.0021279909852353904,8,8,False,1,2,31,2.4561176385776853,23.144155809493327,879.7411870669512,21.862751383423802,0.864922661342735,1.1207898569175754,21.70132528409889,0.03419302876777844,0.00010590000601951033
torus_knot_3_4,3,4,15,0.0026922866993389413,8,8,False,1,2,30,2.4585482674926467,22.197531989204265,799.9627249691691,21.734288824812353,0.8729939514779972,1.1276596915825634,21.810008781694638,0.034564584536135895,0.00015749999874969944
torus_knot_3_4,3,4,16,0.003406221042160843,8,8,False,1,2,27,2.4635562311044072,21.11759332520691,715.3731273542426,21.58265927189069,0.88277781820429,1.1354157551020887,21.935095153128323,0.03500323618872464,9.370000043418258e-05
torus_knot_3_4,3,4,17,0.004309474838213967,8,8,False,1,2,26,2.47309318834905,19.906947433959868,628.1211618277014,21.405715584410217,0.8945256834122559,1.143959883559829,22.076082071043658,0.035506059114608225,0.00011129999620607123
torus_knot_3_4,3,4,18,0.005452251381025419,8,8,False,1,2,24,2.490289806413898,18.575345749276064,540.7372289678385,21.201755416892446,0.9084685644779114,1.1530405249589974,22.231103349418085,0.03605808373963011,0.00010520000068936497
torus_knot_3_4,3,4,19,0.006898066757065406,8,8,False,1,2,23,2.5198619768201067,17.140134193111255,455.89667828316294,20.969691683076547,0.9247806508038678,1.1624714877795057,22.39669417057336,0.036627105885659636,9.509999654255807e-05
torus_knot_3_4,3,4,20,0.008727280101304084,8,8,False,1,2,21,2.568385047887138,15.62578030642083,376.14088962957766,20.70918255158431,0.9435286040684319,1.1726017209579715,22.567865755711434,0.037161237662372525,9.800000407267362e-05
torus_knot_3_4,3,4,21,0.011041559997749386,8,8,False,1,2,19,2.6442284211870697,14.062349344721927,303.6112345970879,20.420673362408195,0.9646114390279124,1.1842542583451026,22.738790541745974,0.03759257408420605,0.00011180000001331791
torus_knot_3_4,3,4,22,0.013969535269720744,8,8,False,1,2,18,2.7568698826394735,12.482966686259513,239.85000991544763,20.105269533052187,0.9877127055405568,1.2000238875054066,22.9044764830361,0.03784843806433202,9.589999535819516e-05
torus_knot_3_4,3,4,23,0.017673944233581942,8,8,False,1,2,16,2.9151482425972297,10.92045725717205,185.70136278681565,19.764285189655705,1.0123186467542054,1.2263056093670632,23.06369191061275,0.037867730030437675,0.00014760000340174884
torus_knot_3_4,3,4,24,0.022360679774997897,8,8,False,1,2,15,3.1240096419640784,9.403508854244329,141.3054314805761,19.398178043232306,1.0378858218610179,1.2625815355311067,23.222846498867618,0.03761647833972182,0.00015630000416422263
torus_knot_3_4,3,4,25,0.02829023297753531,8,8,False,1,2,13,3.380179015581177,7.953105368649755,106.13584744534577,19.004450855274293,1.0642107466172814,1.307977651448855,23.4000032788406,0.037095725008558095,0.00011030000314349309
torus_knot_3_4,3,4,26,0.03579217134615496,8,8,False,1,2,12,3.669113715915199,6.581005420318736,79.04289448550645,18.57422655527427,1.0919379358967762,1.3661545463988032,23.629675595176614,0.03633590334889334,0.00014850000297883525
torus_knot_3_4,3,4,27,0.04528345633243088,8,8,False,1,2,11,3.9668318976540897,5.293047059663332,58.384200331101944,18.087798513844064,1.1230978368110494,1.4440704646182054,23.973090210030293,0.035374743920481524,0.0001629999969736673
torus_knot_3_4,3,4,28,0.05729161825862411,8,8,False,1,2,10,3.756246463267977,4.098133726058974,42.39356744892022,17.509989063095983,1.1618073249272278,1.5558499709737306,24.54262928244051,0.03411963289871274,0.00011180000001331791
torus_knot_3_4,3,4,29,0.07248407671437371,8,8,False,1,2,9,3.5158093782915434,3.017546489275933,29.700336314528087,16.785665953040898,1.2157840887755518,1.7311632425969663,25.558082045492768,0.03263496331043113,0.00011130000348202884
torus_knot_3_4,3,4,30,0.09170523606818065,8,8,False,1,2,8,3.256433385950725,2.0851786255849225,19.60991870734554,15.83536938317474,1.300218367847887,2.0352643664550514,27.488543559044075,0.030813054362044724,9.349999891128391e-05
torus_knot_3_4,3,4,31,0.11602341788059299,8,8,False,1,2,7,1.2749848041627054,1.3352715049430581,11.922330547032676,14.555980887459171,1.44813492602936,2.630446855541853,31.47396520881881,0.02847289326754094,9.639999916544184e-05
torus_knot_3_4,3,4,32,0.14679023874587108,8,4,True,1,2,7,2.4870194851642835,0.7853427371821042,6.52812945239344,12.84910703777783,1.742675539256443,4.030678412907546,40.94346271730667,0.025435387993977206,9.509999654255807e-05
torus_knot_3_4,3,4,33,0.18571573381199297,8,4,True,1,2,6,1.8089135293185792,0.42560597572313086,3.145897882675491,10.722796004535406,2.459553962213084,8.731832433326193,71.36673546653263,0.021716261111838157,9.129999671131372e-05
torus_knot_3_4,3,4,34,0.23496340138146393,8,4,True,1,2,5,0.8220044797828538,0.22035642544139297,1.3051236903967227,8.485164128062932,5.334357927727316,48.794976788255624,303.7867576739336,0.017817002370377324,9.760000102687627e-05
torus_knot_3_4,3,4,35,0.2972704512189358,8,0,True,1,2,4,0.8822752604415238,0.11972663469610172,0.4662321705826621,7.001726990025032,4.393296778171713,45.284377353280355,216.21375842949095,0.01469158484884961,9.590000263415277e-05
torus_knot_3_4,3,4,36,0.3760999400261539,8,0,True,1,2,4,2.264549696488581,0.0758715601225038,0.1589180302916522,6.478443004207888,1.4821346149188792,6.064962063436034,23.863204784601805,0.012979967901975205,0.00010760000441223383
torus_knot_3_4,3,4,37,0.4758332498493084,8,0,True,1,2,4,3.247723970470494,0.055383875488039726,0.06912794528009536,6.322318605514342,1.0765403683761725,2.2821737323971507,8.93491978030633,0.012391327093674614,0.00010170000314246863
torus_knot_3_4,3,4,38,0.6020136074640411,8,0,True,1,2,3,3.7372501288263553,0.04187428614579561,0.04329105528626189,6.28833533389597,1.009873642817694,1.3682817755194625,6.614791847371208,0.012275301382768824,0.00010789999942062423
torus_knot_3_4,3,4,39,0.7616541796661821,8,0,True,1,2,3,3.9281114482312103,0.03031016400171116,0.030390195726678934,6.283549203364936,1.0007989214404676,1.093949612160353,6.309040289238631,0.012268097463939797,0.0001384999995934777
torus_knot_3_4,3,4,40,0.9636278685571338,8,0,True,1,2,2,3.9855195799281016,0.02023105214964038,0.020233162547154605,6.28316180936659,1.0000677055911593,1.018209589412378,6.28450871848827,0.01227075291159086,9.270000009564683e-05
torus_knot_3_4,3,4,41,1.2191604718389941,8,0,True,1,2,2,3.9978004616169733,0.01213556784185083,0.012135589063959472,6.283146147761178,1.0000381543334187,1.0023770928316664,6.283517626880151,0.01227162969017781,9.809999755816534e-05
torus_knot_3_4,3,4,42,1.5424546182129775,8,0,True,1,2,2,3.9994862808679295,0.006356971735261099,0.006356971798284375,6.283145882248013,1.00003765335428,1.0002136588775725,6.283500825225753,0.0122717587036918,0.00010620000102790073
torus_knot_3_4,3,4,43,1.951479156519718,8,0,True,1,2,1,3.9996183099474916,0.002805279125075757,0.0028052791251157545,6.28314588073636,1.0000376505020452,1.0000443248608673,6.283500729568498,0.012271768896282427,9.14999982342124e-05
torus_knot_3_4,3,4,44,2.468967873261005,8,0,True,1,2,1,3.999623431283382,0.00099653163907806,0.0009965316390780636,6.283145880734184,1.0000376504979351,1.0000377567798582,6.283500729430726,0.01227176929190689,0.00014269999519456178
torus_knot_3_4,3,4,45,3.123683047717644,8,0,True,1,2,1,3.9996235137165,0.00026903743687009443,0.00026903743687009443,6.283145880734183,1.0000376504979358,1.000037651066142,6.2835007294307115,0.012271769298274969,9.870000212686136e-05
torus_knot_3_4,3,4,46,3.9520140736829643,8,0,True,1,2,1,3.9996235141560996,5.132554022945195e-05,5.132554022945195e-05,6.283145880734182,1.0000376504979342,1.0000376505012338,6.283500729430693,0.012271769298308926,0.0001109000004362315
torus_knot_3_4,3,4,47,5.0,8,0,True,1,2,1,3.999623514156641,6.3105108739982875e-06,6.3105108739982875e-06,6.283145880734183,1.0000376504979376,1.0000376505021447,6.283500729430736,0.012271769298308961,0.00010719999409047887
