fixture_id,p,q,tau,is_projection_fall_state,projection_crossings,inflation_level,scale_regime,cell_scale,occupied_tetrahedra,itinerary_transitions,unique_transition_pairs,occupied_type_simplex_classes,occupancy_entropy,maximum_cell_curvature_fraction,mean_cell_diameter,positive_space_form_force_mean_per_mv2,positive_space_form_force_max_per_mv2,negative_space_form_force_mean_per_mv2,negative_space_form_force_min_per_mv2,space_form_force_asymmetry_ratio,visited_defect_class_count,minimum_visited_bounded_relation_residual,median_visited_bounded_relation_residual,nonzero_projected_winding_count,nonzero_projected_winding_fraction,maximum_absolute_projected_winding,total_polygonal_turning,tangent_holonomy_angle
cinquefoil_2_5,2,5,0.5,False,5,1,macroscopic,0.29124611797498107,62,114,68,19,3.871717899380134,0.04519485476960684,0.8171509746037244,0.6300841317067573,0.840572511654435,-0.6043635999974921,-0.806259678094604,1.0425580423926455,19,0.0003872277528176844,0.0016349506605386002,25,0.4032258064516129,2,12.566370640640745,-3.130677888633267e-05
cinquefoil_2_5,2,5,0.5,False,5,2,macroscopic,0.47124611797498106,44,78,49,21,3.540688029709823,0.06048001282819072,1.2785362698937996,0.4027369400145951,0.5195023822113088,-0.3862969001613794,-0.49829588482101517,1.042558042392646,21,0.0003872277528176844,0.001630607534205139,18,0.4090909090909091,2,12.566370640640745,-3.130677888633267e-05
cinquefoil_2_5,2,5,2.468967873261005,True,3,-2,microscopic,0.06875388202501892,177,354,177,38,5.079974049480929,0.015625000000205527,0.21279955110677617,2.4261971925971,3.5607222993859344,-2.3271579077065447,-3.4153708039258532,1.0425580423926455,38,0.00021040931345984198,0.0013402026516714793,86,0.4858757062146893,2,12.566370614359155,-1.8849009607316668e-26
cinquefoil_2_5,2,5,2.468967873261005,True,3,-1,microscopic,0.11124611797498106,134,268,134,44,4.743994503408406,0.023437499999855466,0.33453232781441433,1.5479404136861765,2.2006474055201832,-1.4847522638966846,-2.1108152410102274,1.0425580423926457,44,0.00021040931345984198,0.0015154609818577242,66,0.4925373134328358,2,12.566370614359155,-1.8849009607316668e-26
cinquefoil_2_5,2,5,2.468967873261005,True,3,0,mesoscopic,0.18,79,158,79,34,4.178751712089235,0.03125000000015817,0.5176358974870587,1.0073861034737148,1.3600748938657492,-0.9662638073960735,-1.3045555629156242,1.0425580423926457,34,0.00021040931345984198,0.0013332285792791777,43,0.5443037974683544,2,12.566370614359155,-1.8849009607316668e-26
cinquefoil_2_5,2,5,2.468967873261005,True,3,1,macroscopic,0.29124611797498107,59,118,59,19,3.818986156706628,0.04687500000049281,0.8174241940359938,0.6297768598760211,0.840572511654435,-0.6040688712454783,-0.806259678094604,1.042558042392646,19,0.0003872277528176844,0.0016349506605386002,20,0.3389830508474576,2,12.566370614359155,-1.8849009607316668e-26
cinquefoil_2_5,2,5,2.468967873261005,True,3,2,macroscopic,0.47124611797498106,40,80,40,19,3.4826397135145886,0.06249999999960799,1.2777817482734246,0.40290607995203076,0.5195023822113088,-0.3864591356730326,-0.49829588482101517,1.0425580423926457,19,0.0003872277528176844,0.0016349506605386002,16,0.4,2,12.566370614359155,-1.8849009607316668e-26
cinquefoil_2_5,2,5,2.5,False,3,-2,microscopic,0.06875388202501892,177,354,177,38,5.079974049480929,0.015625000000151046,0.21279955110677617,2.4261971925971,3.5607222993859344,-2.3271579077065447,-3.4153708039258532,1.0425580423926455,38,0.00021040931345984198,0.0013402026516714793,86,0.4858757062146893,2,12.566370614359203,-2.144923729060764e-26
cinquefoil_2_5,2,5,2.5,False,3,-1,microscopic,0.11124611797498106,134,268,134,44,4.743994503408406,0.0234374999998949,0.33453232781441433,1.5479404136861765,2.2006474055201832,-1.4847522638966846,-2.1108152410102274,1.0425580423926457,44,0.00021040931345984198,0.0015154609818577242,66,0.4925373134328358,2,12.566370614359203,-2.144923729060764e-26
cinquefoil_2_5,2,5,2.5,False,3,0,mesoscopic,0.18,79,158,79,34,4.178751712089235,0.031250000000114804,0.5176358974870587,1.0073861034737148,1.3600748938657492,-0.9662638073960735,-1.3045555629156242,1.0425580423926457,34,0.00021040931345984198,0.0013332285792791777,43,0.5443037974683544,2,12.566370614359203,-2.144923729060764e-26
cinquefoil_2_5,2,5,2.5,False,3,1,macroscopic,0.29124611797498107,59,118,59,19,3.818986156706628,0.04687500000036256,0.8174241940359938,0.6297768598760211,0.840572511654435,-0.6040688712454783,-0.806259678094604,1.042558042392646,19,0.0003872277528176844,0.0016349506605386002,20,0.3389830508474576,2,12.566370614359203,-2.144923729060764e-26
cinquefoil_2_5,2,5,2.5,False,3,2,macroscopic,0.47124611797498106,40,80,40,19,3.4826397135145886,0.06249999999971148,1.2777817482734246,0.40290607995203076,0.5195023822113088,-0.3864591356730326,-0.49829588482101517,1.0425580423926457,19,0.0003872277528176844,0.0016349506605386002,16,0.4,2,12.566370614359203,-2.144923729060764e-26
torus_knot_3_4,3,4,0.0,False,8,-2,microscopic,0.06875388202501892,410,410,410,48,5.930438424597206,0.0069155139541678765,0.20814022271077065,2.485691813703302,3.5607222993859358,-2.3842239114080392,-3.4153708039258546,1.0425580423926457,48,0.00021040931345984198,0.0015499711582184208,331,0.8073170731707318,3,21.261367331611602,2.916975412705637
torus_knot_3_4,3,4,0.0,False,8,-1,microscopic,0.11124611797498106,337,337,337,46,5.663594559345604,0.011527817792567932,0.3397848017312477,1.5211487203025955,2.2006474055201872,-1.45905422858913,-2.110815241010231,1.042558042392646,46,0.00021040931345984198,0.0015154609818577242,265,0.7863501483679526,3,21.261367331611602,2.916975412705637
torus_knot_3_4,3,4,0.0,False,8,0,mesoscopic,0.18,254,254,254,42,5.32010410758002,0.023245390405907406,0.5460876271579282,0.9447380398357841,1.360074893865749,-0.9061730871766457,-1.304555562915624,1.0425580423926457,42,0.00021040931345984198,0.0015154609818577242,169,0.6653543307086615,3,21.261367331611602,2.916975412705637
torus_knot_3_4,3,4,0.0,False,8,1,macroscopic,0.29124611797498107,176,177,177,43,4.857967735660684,0.023034996131286924,0.874662995386893,0.5912440078654901,0.840572511654435,-0.5671089606758002,-0.8062596780946041,1.0425580423926457,43,0.00021040931345984198,0.0010959239687638408,122,0.6931818181818182,3,21.261367331611602,2.916975412705637
torus_knot_3_4,3,4,0.0,False,8,2,macroscopic,0.47124611797498106,115,118,117,40,4.411191596320519,0.036177364573415666,1.404657456886826,0.36922771685711425,0.5195023822113088,-0.35415554994880233,-0.49829588482101517,1.0425580423926457,40,0.00021040931345984198,0.0013056924753107825,84,0.7304347826086957,3,21.261367331611602,2.916975412705637
torus_knot_3_4,3,4,0.02,False,8,-2,microscopic,0.06875388202501892,427,427,427,47,5.997294741823831,0.005058169485516189,0.2099553407702172,2.4638672631720686,3.560722299385938,-2.3632902562600275,-3.415370803925857,1.042558042392646,47,0.00021040931345984198,0.0015154609818577242,324,0.7587822014051522,3,20.84601469428394,-2.705430094585445
torus_knot_3_4,3,4,0.02,False,8,-1,microscopic,0.11124611797498106,345,346,346,45,5.725082957850963,0.011788098104824368,0.33766211800015733,1.5311844126899945,2.200647405520188,-1.4686802560900714,-2.110815241010232,1.0425580423926457,45,0.00021040931345984198,0.0015154609818577242,255,0.7391304347826088,3,20.84601469428394,-2.705430094585445
torus_knot_3_4,3,4,0.02,False,8,0,mesoscopic,0.18,230,230,230,44,5.263911760822313,0.016500873402335883,0.5501696250567264,0.9385660756817693,1.360074893865749,-0.9002530674721789,-1.304555562915624,1.0425580423926457,44,0.00021040931345984198,0.0015844813345791177,153,0.6652173913043479,3,20.84601469428394,-2.705430094585445
torus_knot_3_4,3,4,0.02,False,8,1,macroscopic,0.29124611797498107,170,170,170,42,4.89944137583558,0.023661953724280458,0.886810614471203,0.5826746405291208,0.840572511654435,-0.5588894016796382,-0.8062596780946041,1.042558042392646,42,0.00021040931345984198,0.0013056924753107825,121,0.711764705882353,3,20.84601469428394,-2.705430094585445
torus_knot_3_4,3,4,0.02,False,8,2,macroscopic,0.47124611797498106,109,110,110,41,4.444520320219319,0.044568487142564166,1.401120453763819,0.36938494995415494,0.5195023822113088,-0.35430636466668586,-0.49829588482101517,1.042558042392646,41,0.00021040931345984198,0.0010959239687638408,79,0.724770642201835,3,20.84601469428394,-2.705430094585445
torus_knot_3_4,3,4,0.1,False,8,-2,microscopic,0.06875388202501892,396,396,396,43,5.906428269948954,0.014806102833903819,0.2092653867674597,2.4650604912330008,3.5607222993859344,-2.364434775809456,-3.4153708039258532,1.0425580423926457,43,0.00021040931345984198,0.0015154609818577242,265,0.6691919191919192,3,19.552017873221676,-2.7806887939022618
torus_knot_3_4,3,4,0.1,False,8,-1,microscopic,0.11124611797498106,281,281,281,46,5.4824846727803305,0.024698111575383225,0.34166466999181466,1.5146329727310408,2.200647405520183,-1.4528044589776452,-2.110815241010227,1.042558042392646,46,0.00021040931345984198,0.0015499711582184208,194,0.6903914590747331,3,19.552017873221676,-2.7806887939022618
torus_knot_3_4,3,4,0.1,False,8,0,mesoscopic,0.18,194,198,198,46,5.06486034821627,0.030337722222773384,0.5536788260839721,0.9348327829784888,1.360074893865749,-0.8966721707244905,-1.304555562915624,1.0425580423926455,46,0.00021040931345984198,0.0015499711582184208,131,0.6752577319587628,3,19.552017873221676,-2.7806887939022618
torus_knot_3_4,3,4,0.1,False,8,1,macroscopic,0.29124611797498107,135,144,142,43,4.683146836010436,0.03368062656293739,0.864605211340449,0.5991850739922795,0.840572511654435,-0.5747258662138025,-0.8062596780946041,1.0425580423926457,43,0.00021040931345984198,0.0015844813345791177,94,0.6962962962962963,3,19.552017873221676,-2.7806887939022618
torus_knot_3_4,3,4,0.1,False,8,2,macroscopic,0.47124611797498106,83,94,90,41,4.136119530945819,0.05393368489669981,1.3328306160846286,0.3874440528835713,0.5195023822113088,-0.37162828075681664,-0.49829588482101517,1.0425580423926457,41,0.00021040931345984198,0.0015844813345791177,39,0.46987951807228917,3,19.552017873221676,-2.7806887939022618
torus_knot_3_4,3,4,0.14679023874587108,True,4,-2,microscopic,0.06875388202501892,355,356,356,47,5.761356740868697,0.02202562105038535,0.2081806823912283,2.480878709901006,3.5607222993859367,-2.37960728230291,-3.4153708039258555,1.042558042392646,47,0.00021040931345984198,0.0015154609818577242,160,0.4507042253521127,1,19.156694192810058,3.011190144500832
torus_knot_3_4,3,4,0.14679023874587108,True,4,-1,microscopic,0.11124611797498106,249,250,250,47,5.307235117054317,0.04559133617300587,0.3367403149794066,1.541711448051237,2.2006474055201832,-1.4787775695567473,-2.1108152410102274,1.0425580423926457,47,0.00021040931345984198,0.0015154609818577242,121,0.48594377510040154,1,19.156694192810058,3.011190144500832
torus_knot_3_4,3,4,0.14679023874587108,True,4,0,mesoscopic,0.18,166,174,172,46,4.8698115992305535,0.035789354425028015,0.5341746553203827,0.9715269031952332,1.3600748938657492,-0.9318684079838877,-1.3045555629156242,1.0425580423926455,46,0.00021040931345984198,0.0015844813345791177,68,0.4096385542168675,1,19.156694192810058,3.011190144500832
torus_knot_3_4,3,4,0.14679023874587108,True,4,1,macroscopic,0.29124611797498107,114,124,123,45,4.4935511262562695,0.047666694996689275,0.8276318817553556,0.6267699816695034,0.840572511654435,-0.6011847361812885,-0.8062596780946041,1.0425580423926457,45,0.00021040931345984198,0.0015844813345791177,56,0.49122807017543857,1,19.156694192810058,3.011190144500832
torus_knot_3_4,3,4,0.14679023874587108,True,4,2,macroscopic,0.47124611797498106,61,73,73,35,3.8578533365336263,0.08327448095071979,1.291313356164059,0.40019756925863204,0.5195023822113088,-0.38386118852451434,-0.49829588482101517,1.042558042392646,35,0.00021040931346040742,0.001630607534205139,38,0.6229508196721312,1,19.156694192810058,3.011190144500832
torus_knot_3_4,3,4,0.5,False,0,-2,microscopic,0.06875388202501892,220,220,220,41,5.232708182386601,0.02549006908088174,0.21233976086696318,2.427671458706869,3.560722299385934,-2.3285719931097755,-3.415370803925853,1.0425580423926457,41,0.00021040931345984198,0.0015154609818577242,109,0.4954545454545454,1,6.2836893491959165,0.010460809354809794
torus_knot_3_4,3,4,0.5,False,0,-1,microscopic,0.11124611797498106,146,146,146,43,4.801532533800023,0.029175701412304814,0.33645184671228856,1.5392567844838898,2.2006474055201832,-1.4764231072941822,-2.1108152410102274,1.0425580423926457,43,0.00021040931345984198,0.0015154609818577242,63,0.43150684931506844,1,6.2836893491959165,0.010460809354809794
torus_knot_3_4,3,4,0.5,False,0,0,mesoscopic,0.18,93,93,93,43,4.211722523962931,0.06950730748087207,0.5224618138576544,0.9946995530362372,1.3600748938657492,-0.954095131963517,-1.3045555629156242,1.0425580423926457,43,0.00021040931345984198,0.0015154609818577242,55,0.5913978494623656,1,6.2836893491959165,0.010460809354809794
torus_knot_3_4,3,4,0.5,False,0,1,macroscopic,0.29124611797498107,58,58,58,20,3.7691414719113245,0.09168082432863667,0.8166056992719377,0.6306976074923212,0.840572511654435,-0.6049520332171485,-0.806259678094604,1.0425580423926457,20,0.0003872277528176844,0.0016327790973718697,19,0.3275862068965517,1,6.2836893491959165,0.010460809354809794
torus_knot_3_4,3,4,0.5,False,0,2,macroscopic,0.47124611797498106,40,40,40,19,3.523701857673718,0.12261176743720514,1.277263994036028,0.4027168451815776,0.5195023822113088,-0.3862776256153107,-0.49829588482101517,1.0425580423926455,19,0.0003872277528176844,0.0016349506605386002,16,0.4,1,6.2836893491959165,0.010460809354809794
torus_knot_3_4,3,4,2.5,False,0,-2,microscopic,0.06875388202501892,216,216,216,39,5.212357437797047,0.015625001087639916,0.2126439855012268,2.4274706772052896,3.5607222993859344,-2.328379407667608,-3.4153708039258532,1.0425580423926457,39,0.00021040931345984198,0.0015154609818577242,102,0.4722222222222222,1,6.283185307179867,1.0782158537887724e-22
torus_knot_3_4,3,4,2.5,False,0,-1,microscopic,0.11124611797498106,151,151,151,45,4.799039198866839,0.021484376048432122,0.33443873244089645,1.5484447589728545,2.2006474055201837,-1.4852360214105786,-2.110815241010228,1.0425580423926457,45,0.00021040931345984198,0.0015154609818577242,74,0.4900662251655629,1,6.283185307179867,1.0782158537887724e-22
torus_knot_3_4,3,4,2.5,False,0,0,mesoscopic,0.18,86,86,86,37,4.20490395579812,0.031250000185769594,0.5182339899037418,1.0060714148940013,1.3600748938657492,-0.9650027854421337,-1.3045555629156242,1.0425580423926457,37,0.00021040931345984198,0.001630607534205139,48,0.5581395348837209,1,6.283185307179867,1.0782158537887724e-22
torus_knot_3_4,3,4,2.5,False,0,1,macroscopic,0.29124611797498107,60,60,60,19,3.836406245441756,0.04687500361215652,0.8179148932630946,0.6293916982955969,0.840572511654435,-0.6036994322648531,-0.806259678094604,1.0425580423926457,19,0.0003872277528176844,0.0016349506605386002,20,0.3333333333333333,1,6.283185307179867,1.0782158537887724e-22
torus_knot_3_4,3,4,2.5,False,0,2,macroscopic,0.47124611797498106,40,40,40,19,3.4822121771636265,0.06249999550292002,1.2773847642595733,0.4030251014259621,0.5195023822113088,-0.3865732985964303,-0.49829588482101517,1.0425580423926457,19,0.0003872277528176844,0.0016349506605386002,16,0.4,1,6.283185307179867,1.0782158537887724e-22
